date,mode,pcs
1986-05-30,2,311.07916
1986-05-30,3,1312.5955
1986-05-30,4,217.23094
1986-05-30,5,299.92142
1986-05-30,6,1795.0234
1986-05-30,7,1333.9491
1986-05-30,8,-1551.4955
1986-05-30,9,-27.587671
1986-05-31,0,-3160.9697
1986-05-31,1,-3694.0403
1986-05-31,2,-88.659195
1986-05-31,3,1338.4878
1986-05-31,4,-15.13097
1986-05-31,5,1471.796
1986-05-31,6,721.8936
1986-05-31,7,530.11346
1986-05-31,8,-1632.8042
1986-05-31,9,-59.04386
1986-06-01,0,-4480.645
1986-06-01,1,-1009.9519
1986-06-01,2,-735.165
1986-06-01,3,-78.61042
1986-06-01,4,-496.52817
1986-06-01,5,2432.0427
1986-06-01,6,304.7682
1986-06-01,7,762.1705
1986-06-01,8,-690.8893
1986-06-01,9,-407.3995
1987-05-17,0,-16.837132
1987-05-17,1,414.1553
1987-05-17,2,1672.6174
1987-05-17,3,898.89996
1987-05-17,4,518.54816
1987-05-17,5,-497.38394
1987-05-17,6,2131.9834
1987-05-17,7,1091.8235
1987-05-17,8,201.42867
1987-05-17,9,-478.52405
1987-05-18,0,333.7866
1987-05-18,1,364.15356
1987-05-18,2,-100.60125
1987-05-18,3,-1479.8992
1987-05-18,4,-1568.2822
1987-05-18,5,-2396.689
1987-05-18,6,201.85817
1987-05-18,7,686.57306
1987-05-18,8,243.35936
1987-05-18,9,-2465.1418
1987-05-19,0,805.83453
1987-05-19,1,2096.9648
1987-05-19,2,-1651.779
1987-05-19,3,-1912.147
1987-05-19,4,52.02354
1987-05-19,5,-244.32675
1987-05-19,6,-532.26196
1987-05-19,7,-1002.92706
1987-05-19,8,-972.19336
1987-05-19,9,-2653.9978
1987-05-20,0,834.63934
1987-05-20,1,3674.8396
1987-05-20,2,-317.87775
1987-05-20,3,-2242.6006
1987-05-20,4,-279.35147
1987-05-20,5,1645.9786
1987-05-20,6,427.48346
1987-05-20,7,-523.23816
1987-05-20,8,554.03253
1987-05-20,9,-1660.602
1987-05-21,0,2103.4133
1987-05-21,1,2762.4346
1987-05-21,2,1124.2113
1987-05-21,3,-2178.1035
1987-05-21,4,-1271.385
1987-05-21,5,1386.0393
1987-05-21,6,-184.07599
1987-05-21,7,1636.7284
1987-05-21,8,1489.8873
1987-05-21,9,-1320.2778
1987-05-22,0,5482.2344
1987-05-22,1,-1097.6598
1987-05-22,2,3808.064
1987-05-22,3,-556.0755
1987-05-22,4,-1149.2518
1987-05-22,5,-117.08495
1987-05-22,6,-1060.0656
1987-05-22,7,93.26285
1987-05-22,8,1586.8286
1987-05-22,9,585.7078
1987-05-23,0,9125.054
1987-05-23,1,-2702.5007
1987-05-23,2,848.6402
1987-05-23,3,299.41412
1987-05-23,4,75.37569
1987-05-23,5,-1393.2142
1987-05-23,6,-649.1531
1987-05-23,7,-1431.744
1987-05-23,8,169.3173
1987-05-23,9,-616.89777
1987-05-24,0,7925.017
1987-05-24,1,-401.50186
1987-05-24,2,-398.19202
1987-05-24,3,-171.09837
1987-05-24,4,525.4071
1987-05-24,5,-174.55298
1987-05-24,6,-799.2509
1987-05-24,7,-1550.2142
1987-05-24,8,329.21585
1987-05-24,9,165.874
1987-05-25,0,4738.209
1987-05-25,1,2022.2998
1987-05-25,2,-1816.212
1987-05-25,3,-551.6614
1987-05-25,4,-639.13495
1987-05-25,5,-222.51814
1987-05-25,6,-215.67787
1987-05-25,7,-983.9671
1987-05-25,8,378.10617
1987-05-25,9,729.9391
1987-05-26,0,2019.0753
1987-05-26,1,5284.2163
1987-05-26,2,-2550.6685
1987-05-26,3,56.89164
1987-05-26,4,-1527.8202
1987-05-26,5,44.02662
1987-05-26,6,183.20877
1987-05-26,7,-371.60675
1987-05-26,8,1081.7343
1987-05-26,9,11.306661
1987-05-27,0,1983.9431
1987-05-27,1,5942.845
1987-05-27,2,-588.0206
1987-05-27,3,1101.5574
1987-05-27,4,-588.8485
1987-05-27,5,900.367
1987-05-27,6,-670.0977
1987-05-27,7,-268.65076
1987-05-27,8,1470.8367
1987-05-27,9,1138.8534
1987-05-28,0,1602.5198
1987-05-28,1,5284.6978
1987-05-28,2,-201.12003
1987-05-28,3,2833.3035
1987-05-28,4,614.6302
1987-05-28,5,85.363625
1987-05-28,6,-109.24228
1987-05-28,7,-522.02655
1987-05-28,8,34.54145
1987-05-28,9,2105.5251
1987-05-29,0,1260.2516
1987-05-29,1,2393.7295
1987-05-29,2,1354.1504
1987-05-29,3,2229.8774
1987-05-29,4,1732.352
1987-05-29,5,-361.51
1987-05-29,6,-582.51996
1987-05-29,7,575.4023
1987-05-29,8,-1125.2635
1987-05-29,9,1413.6571
1987-05-30,0,750.0939
1987-05-30,1,634.1005
1987-05-30,2,551.8278
1987-05-30,3,3021.032
1987-05-30,4,-340.43668
1987-05-30,5,981.37024
1987-05-30,6,-1980.4656
1987-05-30,7,895.0395
1987-05-30,8,-206.35155
1987-05-30,9,1922.0347
1987-05-31,0,-1200.2605
1987-05-31,1,256.09076
1987-05-31,2,-1180.4727
1987-05-31,3,4090.2087
1987-05-31,4,-1680.3553
1987-05-31,5,723.65356
1987-05-31,6,-1371.3966
1987-05-31,7,138.2042
1987-05-31,8,-625.61566
1987-05-31,9,1808.5251
1987-06-01,0,-2433.1675
1987-06-01,1,2388.2705
1987-06-01,2,411.60114
1987-06-01,3,3424.2644
1987-06-01,4,2226.4639
1987-06-01,5,-610.8631
1987-06-01,6,804.74286
1987-06-01,7,-848.7898
1987-06-01,8,-1290.2
1987-06-01,9,-119.50521
1988-05-17,0,-1964.6136
1988-05-17,1,-1682.3964
1988-05-17,2,-4354.771
1988-05-17,3,543.3993
1988-05-17,4,496.47574
1988-05-17,5,128.64491
1988-05-17,6,-1454.9221
1988-05-17,7,-2391.2524
1988-05-17,8,-139.3264
1988-05-17,9,-180.48883
1988-05-18,0,-1132.8696
1988-05-18,1,2579.4336
1988-05-18,2,-3427.424
1988-05-18,3,-1894.644
1988-05-18,4,3108.0105
1988-05-18,5,681.3041
1988-05-18,6,-137.31839
1988-05-18,7,-987.6233
1988-05-18,8,-82.5737
1988-05-18,9,-80.10877
1988-05-19,0,-454.9885
1988-05-19,1,2026.583
1988-05-19,2,-288.3227
1988-05-19,3,-4158.628
1988-05-19,4,3010.9258
1988-05-19,5,2187.6794
1988-05-19,6,323.95975
1988-05-19,7,-292.43332
1988-05-19,8,515.69196
1988-05-19,9,208.45125
1988-05-20,0,-351.48495
1988-05-20,1,-47.96872
1988-05-20,2,1653.0421
1988-05-20,3,-4715.823
1988-05-20,4,1515.8811
1988-05-20,5,1418.7373
1988-05-20,6,723.3889
1988-05-20,7,582.629
1988-05-20,8,-88.95524
1988-05-20,9,-109.07966
1988-05-21,0,549.3025
1988-05-21,1,-1159.729
1988-05-21,2,2128.1484
1988-05-21,3,-2822.7373
1988-05-21,4,-271.3938
1988-05-21,5,1212.8379
1988-05-21,6,279.09848
1988-05-21,7,496.96573
1988-05-21,8,-1019.9002
1988-05-21,9,236.05504
1988-05-22,0,1752.9365
1988-05-22,1,-2822.9783
1988-05-22,2,2152.31
1988-05-22,3,-1805.0068
1988-05-22,4,-1656.2708
1988-05-22,5,856.3382
1988-05-22,6,-1591.5353
1988-05-22,7,775.09125
1988-05-22,8,-1383.4716
1988-05-22,9,109.262314
1988-05-23,0,428.66693
1988-05-23,1,-2691.3484
1988-05-23,2,1134.3591
1988-05-23,3,-1176.8253
1988-05-23,4,-1313.4294
1988-05-23,5,-850.8074
1988-05-23,6,-168.18057
1988-05-23,7,-1227.1233
1988-05-23,8,-804.33246
1988-05-23,9,-638.9273
1988-05-24,0,-2200.5398
1988-05-24,1,-2754.2314
1988-05-24,2,387.28757
1988-05-24,3,-500.01392
1988-05-24,4,-468.39642
1988-05-24,5,-1851.5812
1988-05-24,6,276.6188
1988-05-24,7,-2279.9321
1988-05-24,8,-816.98615
1988-05-24,9,-926.87476
1988-05-25,0,-45.459156
1988-05-25,1,-3194.194
1988-05-25,2,-3021.984
1988-05-25,3,-316.3786
1988-05-25,4,925.04297
1988-05-25,5,-1567.7087
1988-05-25,6,-312.03983
1988-05-25,7,-2004.7092
1988-05-25,8,-1701.2562
1988-05-25,9,-902.34644
1988-05-26,0,1787.821
1988-05-26,1,-1577.2424
1988-05-26,2,-1941.7275
1988-05-26,3,1741.3014
1988-05-26,4,2672.8079
1988-05-26,5,1242.4298
1988-05-26,6,-125.170525
1988-05-26,7,-62.09382
1988-05-26,8,15.667841
1988-05-26,9,477.01312
1988-05-27,0,593.1767
1988-05-27,1,1134.9547
1988-05-27,2,-1044.7168
1988-05-27,3,4579.892
1988-05-27,4,97.28721
1988-05-27,5,1232.6666
1988-05-27,6,-294.18338
1988-05-27,7,641.58624
1988-05-27,8,605.39404
1988-05-27,9,1036.2657
1988-05-28,0,-548.90314
1988-05-28,1,3254.3052
1988-05-28,2,-1725.6641
1988-05-28,3,4155.8223
1988-05-28,4,-1527.7607
1988-05-28,5,984.02716
1988-05-28,6,-188.48602
1988-05-28,7,586.9073
1988-05-28,8,294.94348
1988-05-28,9,61.671005
1988-05-29,0,-2514.3618
1988-05-29,1,4166.3823
1988-05-29,2,-4256.1895
1988-05-29,3,3200.2422
1988-05-29,4,-1874.5812
1988-05-29,5,749.076
1988-05-29,6,-72.3912
1988-05-29,7,-54.758507
1988-05-29,8,-275.23508
1988-05-29,9,-1013.1759
1988-05-30,0,-4741.819
1988-05-30,1,7193.483
1988-05-30,2,-4469.3555
1988-05-30,3,2044.2959
1988-05-30,4,94.78045
1988-05-30,5,-262.09045
1988-05-30,6,2222.9204
1988-05-30,7,-1668.4075
1988-05-30,8,1406.5023
1988-05-30,9,152.45154
1988-05-31,0,-1573.9575
1988-05-31,1,4253.982
1988-05-31,2,-2256.4995
1988-05-31,3,1694.4839
1988-05-31,4,1271.0431
1988-05-31,5,-897.5771
1988-05-31,6,844.06213
1988-05-31,7,-364.71304
1988-05-31,8,-786.93414
1988-05-31,9,2256.714
1988-06-01,0,-724.8348
1988-06-01,1,-637.56616
1988-06-01,2,-806.15027
1988-06-01,3,823.5098
1988-06-01,4,2320.93
1988-06-01,5,-299.11032
1988-06-01,6,-1478.7134
1988-06-01,7,1270.2828
1988-06-01,8,-1735.263
1988-06-01,9,1537.0238
1989-05-17,0,-2319.7476
1989-05-17,1,1893.1761
1989-05-17,2,-2951.8865
1989-05-17,3,-833.4282
1989-05-17,4,1273.2906
1989-05-17,5,206.35017
1989-05-17,6,291.4617
1989-05-17,7,192.65312
1989-05-17,8,-745.12427
1989-05-17,9,808.0794
1989-05-18,0,-247.3766
1989-05-18,1,2296.6458
1989-05-18,2,-2631.357
1989-05-18,3,294.98306
1989-05-18,4,-17.952438
1989-05-18,5,120.75395
1989-05-18,6,-1991.5055
1989-05-18,7,813.23505
1989-05-18,8,-1307.3495
1989-05-18,9,1597.1102
1989-05-19,0,-325.7235
1989-05-19,1,5463.894
1989-05-19,2,324.24924
1989-05-19,3,-191.30136
1989-05-19,4,3053.4072
1989-05-19,5,-529.93835
1989-05-19,6,-15.137971
1989-05-19,7,-1003.0418
1989-05-19,8,-111.88773
1989-05-19,9,1121.5764
1989-05-20,0,179.7097
1989-05-20,1,1660.65
1989-05-20,2,3778.7449
1989-05-20,3,-990.8828
1989-05-20,4,2564.5754
1989-05-20,5,143.60541
1989-05-20,6,50.13744
1989-05-20,7,-169.83162
1989-05-20,8,-788.8036
1989-05-20,9,1156.054
1989-05-21,0,-667.9603
1989-05-21,1,-1757.5189
1989-05-21,2,1513.7278
1989-05-21,3,1607.6652
1989-05-21,4,1250.8228
1989-05-21,5,-132.14078
1989-05-21,6,77.03796
1989-05-21,7,-1028.825
1989-05-21,8,886.4152
1989-05-21,9,987.99133
1989-05-22,0,-2249.3572
1989-05-22,1,-84.702446
1989-05-22,2,934.2352
1989-05-22,3,2096.186
1989-05-22,4,686.59924
1989-05-22,5,-1933.7397
1989-05-22,6,562.5468
1989-05-22,7,495.0745
1989-05-22,8,403.96606
1989-05-22,9,716.1245
1989-05-23,0,-2573.7576
1989-05-23,1,360.6363
1989-05-23,2,-781.2295
1989-05-23,3,1723.0404
1989-05-23,4,-830.9605
1989-05-23,5,-1053.0565
1989-05-23,6,-1203.5303
1989-05-23,7,-295.0508
1989-05-23,8,-590.4768
1989-05-23,9,707.4514
1989-05-24,0,-5680.769
1989-05-24,1,2656.2456
1989-05-24,2,-890.23975
1989-05-24,3,2094.5413
1989-05-24,4,1598.5515
1989-05-24,5,-891.863
1989-05-24,6,-1727.0015
1989-05-24,7,-1932.972
1989-05-24,8,523.63995
1989-05-24,9,130.09183
1989-05-25,0,-7708.644
1989-05-25,1,3239.5173
1989-05-25,2,2961.7139
1989-05-25,3,-360.819
1989-05-25,4,2179.334
1989-05-25,5,-1135.6364
1989-05-25,6,-1866.4673
1989-05-25,7,-212.60007
1989-05-25,8,-357.99945
1989-05-25,9,55.388054
1989-05-26,0,-5270.092
1989-05-26,1,1187.8973
1989-05-26,2,5599.6216
1989-05-26,3,-855.34753
1989-05-26,4,1311.6376
1989-05-26,5,-584.00507
1989-05-26,6,-331.22766
1989-05-26,7,-176.33372
1989-05-26,8,231.94768
1989-05-26,9,1081.4865
1989-05-27,0,1470.2292
1989-05-27,1,-4912.0854
1989-05-27,2,2221.202
1989-05-27,3,2743.6074
1989-05-27,4,-767.2392
1989-05-27,5,-1847.627
1989-05-27,6,1042.0115
1989-05-27,7,-1067.2122
1989-05-27,8,352.24915
1989-05-27,9,1161.3906
1989-05-28,0,4688.9814
1989-05-28,1,-1214.9568
1989-05-28,2,-2916.4958
1989-05-28,3,4046.26
1989-05-28,4,2149.6167
1989-05-28,5,-1986.5446
1989-05-28,6,1014.10046
1989-05-28,7,426.4731
1989-05-28,8,1014.261
1989-05-28,9,-1161.3994
1989-05-29,0,4632.415
1989-05-29,1,2593.2224
1989-05-29,2,385.70795
1989-05-29,3,1915.112
1989-05-29,4,635.9174
1989-05-29,5,-2335.067
1989-05-29,6,139.89821
1989-05-29,7,1373.9359
1989-05-29,8,2332.444
1989-05-29,9,-978.3869
1989-05-30,0,2968.6147
1989-05-30,1,3257.1257
1989-05-30,2,3789.6216
1989-05-30,3,179.2325
1989-05-30,4,69.64931
1989-05-30,5,-2825.6606
1989-05-30,6,-529.8311
1989-05-30,7,543.3343
1989-05-30,8,1778.3347
1989-05-30,9,-1033.8606
1989-05-31,0,2531.3699
1989-05-31,1,1622.0842
1989-05-31,2,4660.0425
1989-05-31,3,-227.9402
1989-05-31,4,425.40222
1989-05-31,5,-2540.9236
1989-05-31,6,-395.97687
1989-05-31,7,-332.456
1989-05-31,8,508.1719
1989-05-31,9,-493.0677
1989-06-01,0,4680.7974
1989-06-01,1,-1483.7866
1989-06-01,2,4790.178
1989-06-01,3,786.32074
1989-06-01,4,941.3646
1989-06-01,5,-1468.6547
1989-06-01,6,-109.44263
1989-06-01,7,-332.7152
1989-06-01,8,-686.2627
1989-06-01,9,-529.2182
1990-05-17,0,-990.48883
1990-05-17,1,-857.0287
1990-05-17,2,5690.932
1990-05-17,3,483.91345
1990-05-17,4,-27.14685
1990-05-17,5,1853.947
1990-05-17,6,-2326.7014
1990-05-17,7,-1381.7435
1990-05-17,8,-474.359
1990-05-17,9,-1001.08606
1990-05-18,0,-3364.5193
1990-05-18,1,-3798.134
1990-05-18,2,2145.0852
1990-05-18,3,4248.2944
1990-05-18,4,-275.66803
1990-05-18,5,121.16311
1990-05-18,6,592.80194
1990-05-18,7,-1432.3319
1990-05-18,8,3080.2048
1990-05-18,9,-585.8035
1990-05-19,0,-3583.8337
1990-05-19,1,731.71014
1990-05-19,2,-717.60913
1990-05-19,3,2577.5388
1990-05-19,4,278.92392
1990-05-19,5,-3329.1785
1990-05-19,6,490.7852
1990-05-19,7,687.3574
1990-05-19,8,1314.2301
1990-05-19,9,-21.950819
1990-05-20,0,-3522.9966
1990-05-20,1,3307.0962
1990-05-20,2,-2925.4841
1990-05-20,3,194.76373
1990-05-20,4,-3978.186
1990-05-20,5,-1010.25366
1990-05-20,6,-3120.1162
1990-05-20,7,390.06152
1990-05-20,8,-460.5154
1990-05-20,9,-732.08984
1990-05-21,0,-668.92065
1990-05-21,1,717.1736
1990-05-21,2,-1690.1052
1990-05-21,3,-2120.151
1990-05-21,4,-966.1455
1990-05-21,5,-290.84283
1990-05-21,6,-3617.5984
1990-05-21,7,-1836.8445
1990-05-21,8,-880.7003
1990-05-21,9,175.86617
1990-05-22,0,2099.7622
1990-05-22,1,-2239.737
1990-05-22,2,-3027.7393
1990-05-22,3,-1417.7308
1990-05-22,4,119.21275
1990-05-22,5,1641.2689
1990-05-22,6,-2656.3965
1990-05-22,7,262.69614
1990-05-22,8,-1024.645
1990-05-22,9,73.93984
1990-05-23,0,1108.6465
1990-05-23,1,-1245.6481
1990-05-23,2,-3063.4631
1990-05-23,3,-599.8722
1990-05-23,4,2014.7826
1990-05-23,5,2141.2446
1990-05-23,6,-888.73083
1990-05-23,7,1177.0363
1990-05-23,8,1103.1622
1990-05-23,9,-172.12236
1990-05-24,0,-729.3329
1990-05-24,1,1725.308
1990-05-24,2,-4485.9614
1990-05-24,3,-453.83295
1990-05-24,4,-393.7146
1990-05-24,5,359.30652
1990-05-24,6,359.71384
1990-05-24,7,648.49835
1990-05-24,8,1539.1409
1990-05-24,9,-225.02039
1990-05-25,0,-384.22305
1990-05-25,1,4081.6077
1990-05-25,2,-2762.6963
1990-05-25,3,-844.433
1990-05-25,4,559.6905
1990-05-25,5,-1355.5598
1990-05-25,6,193.23172
1990-05-25,7,-566.87274
1990-05-25,8,-471.96866
1990-05-25,9,949.54736
1990-05-26,0,395.49634
1990-05-26,1,2654.9731
1990-05-26,2,-320.98523
1990-05-26,3,-1348.9081
1990-05-26,4,-1765.0812
1990-05-26,5,-865.5441
1990-05-26,6,-1331.6448
1990-05-26,7,154.40884
1990-05-26,8,-795.1907
1990-05-26,9,509.49933
1990-05-27,0,-2783.5898
1990-05-27,1,-860.01385
1990-05-27,2,-2089.9705
1990-05-27,3,-1940.2445
1990-05-27,4,-2596.6213
1990-05-27,5,11.69805
1990-05-27,6,-1663.7024
1990-05-27,7,786.0531
1990-05-27,8,-494.0738
1990-05-27,9,1646.2965
1990-05-28,0,-4233.7505
1990-05-28,1,-2484.6687
1990-05-28,2,-3921.9316
1990-05-28,3,-2829.728
1990-05-28,4,-3796.8337
1990-05-28,5,1778.4674
1990-05-28,6,657.929
1990-05-28,7,1633.7323
1990-05-28,8,-679.7559
1990-05-28,9,1861.0249
1990-05-29,0,-3819.5493
1990-05-29,1,-1127.2572
1990-05-29,2,-5825.4795
1990-05-29,3,-2793.3608
1990-05-29,4,-2322.5505
1990-05-29,5,1158.1842
1990-05-29,6,471.53366
1990-05-29,7,-472.7705
1990-05-29,8,695.02124
1990-05-29,9,796.9177
1990-05-30,0,-3330.8928
1990-05-30,1,-2146.9038
1990-05-30,2,-5518.6255
1990-05-30,3,-2774.7917
1990-05-30,4,1620.5336
1990-05-30,5,-419.14447
1990-05-30,6,-2449.9175
1990-05-30,7,338.1323
1990-05-30,8,-381.94086
1990-05-30,9,1117.0856
1990-05-31,0,-1098.4921
1990-05-31,1,-254.92569
1990-05-31,2,-4537.8
1990-05-31,3,1232.8182
1990-05-31,4,-1481.8893
1990-05-31,5,-1317.9332
1990-05-31,6,-1228.0387
1990-05-31,7,1170.9414
1990-05-31,8,-1452.727
1990-05-31,9,2363.0176
1990-06-01,0,-862.39716
1990-06-01,1,3899.7776
1990-06-01,2,-927.626
1990-06-01,3,3137.5884
1990-06-01,4,-126.228836
1990-06-01,5,-1633.024
1990-06-01,6,596.55835
1990-06-01,7,-123.364555
1990-06-01,8,-1650.153
1990-06-01,9,2773.8901
1991-05-17,0,-744.0134
1991-05-17,1,93.5452
1991-05-17,2,842.9804
1991-05-17,3,-1132.4918
1991-05-17,4,-2479.026
1991-05-17,5,-1539.0037
1991-05-17,6,-1055.8959
1991-05-17,7,154.30667
1991-05-17,8,266.46954
1991-05-17,9,137.84686
1991-05-18,0,3550.3567
1991-05-18,1,-369.77615
1991-05-18,2,-3150.4153
1991-05-18,3,-2889.9448
1991-05-18,4,-416.19968
1991-05-18,5,-3084.8013
1991-05-18,6,-1483.4363
1991-05-18,7,-1485.873
1991-05-18,8,1072.8689
1991-05-18,9,-1378.7352
1991-05-19,0,9063.236
1991-05-19,1,1575.6641
1991-05-19,2,-3520.277
1991-05-19,3,-2808.2847
1991-05-19,4,-251.80553
1991-05-19,5,-676.94556
1991-05-19,6,-619.76874
1991-05-19,7,-2137.3684
1991-05-19,8,933.3432
1991-05-19,9,748.6411
1991-05-20,0,8351.966
1991-05-20,1,2579.0178
1991-05-20,2,-2217.8604
1991-05-20,3,-1203.133
1991-05-20,4,-467.191
1991-05-20,5,206.98605
1991-05-20,6,879.22687
1991-05-20,7,-1448.235
1991-05-20,8,-158.79356
1991-05-20,9,1754.3558
1991-05-21,0,4161.1924
1991-05-21,1,3325.717
1991-05-21,2,-1310.8944
1991-05-21,3,863.8105
1991-05-21,4,-1432.3951
1991-05-21,5,732.782
1991-05-21,6,2624.752
1991-05-21,7,-757.66095
1991-05-21,8,-1443.0065
1991-05-21,9,1747.8624
1991-05-22,0,2005.1163
1991-05-22,1,3221.2998
1991-05-22,2,-837.68945
1991-05-22,3,278.179
1991-05-22,4,-300.5577
1991-05-22,5,-85.313484
1991-05-22,6,2616.2422
1991-05-22,7,-137.9215
1991-05-22,8,-2059.1206
1991-05-22,9,991.40674
1991-05-23,0,2903.632
1991-05-23,1,3049.2925
1991-05-23,2,1156.5409
1991-05-23,3,-1005.60565
1991-05-23,4,951.5886
1991-05-23,5,1218.356
1991-05-23,6,1157.248
1991-05-23,7,-338.3445
1991-05-23,8,-710.69934
1991-05-23,9,711.9808
1991-05-24,0,2044.3796
1991-05-24,1,1855.9761
1991-05-24,2,3323.8804
1991-05-24,3,102.000305
1991-05-24,4,-343.07056
1991-05-24,5,742.2886
1991-05-24,6,750.7256
1991-05-24,7,-292.80344
1991-05-24,8,-197.87032
1991-05-24,9,1998.4254
1991-05-25,0,-112.30038
1991-05-25,1,-1341.3109
1991-05-25,2,1498.3718
1991-05-25,3,311.13605
1991-05-25,4,-1397.2109
1991-05-25,5,-1904.4365
1991-05-25,6,1790.914
1991-05-25,7,-284.39032
1991-05-25,8,-839.6902
1991-05-25,9,1454.8347
1991-05-26,0,-337.75928
1991-05-26,1,2675.292
1991-05-26,2,129.16737
1991-05-26,3,-1975.5546
1991-05-26,4,713.7861
1991-05-26,5,-318.49475
1991-05-26,6,1313.6375
1991-05-26,7,-1381.2972
1991-05-26,8,-1154.6288
1991-05-26,9,-958.5092
1991-05-27,0,-768.22046
1991-05-27,1,3864.031
1991-05-27,2,3089.1367
1991-05-27,3,-853.3262
1991-05-27,4,-746.7137
1991-05-27,5,650.70685
1991-05-27,6,1073.5745
1991-05-27,7,-1150.8704
1991-05-27,8,717.1352
1991-05-27,9,-877.71857
1991-05-28,0,1141.5256
1991-05-28,1,282.98364
1991-05-28,2,3220.359
1991-05-28,3,383.77383
1991-05-28,4,354.58792
1991-05-28,5,-2165.0818
1991-05-28,6,899.7394
1991-05-28,7,-473.5533
1991-05-28,8,306.22693
1991-05-28,9,125.941055
1991-05-29,0,1165.2982
1991-05-29,1,471.23376
1991-05-29,2,983.0694
1991-05-29,3,-282.27435
1991-05-29,4,1459.2114
1991-05-29,5,-1671.895
1991-05-29,6,-654.04346
1991-05-29,7,923.876
1991-05-29,8,86.41578
1991-05-29,9,-124.9738
1991-05-30,0,-4255.269
1991-05-30,1,2371.0896
1991-05-30,2,-2238.0725
1991-05-30,3,1630.3407
1991-05-30,4,-911.3645
1991-05-30,5,908.00165
1991-05-30,6,-1775.0808
1991-05-30,7,613.17017
1991-05-30,8,438.2602
1991-05-30,9,1263.4907
1991-05-31,0,-9790.436
1991-05-31,1,3715.1636
1991-05-31,2,-1023.8703
1991-05-31,3,-676.2436
1991-05-31,4,972.0087
1991-05-31,5,-827.7572
1991-05-31,6,2219.6877
1991-05-31,7,175.79008
1991-05-31,8,1361.59
1991-05-31,9,177.64531
1991-06-01,0,-6088.932
1991-06-01,1,402.41574
1991-06-01,2,-425.09717
1991-06-01,3,-2556.8682
1991-06-01,4,1250.5854
1991-06-01,5,-1277.6411
1991-06-01,6,1967.8265
1991-06-01,7,1641.3466
1991-06-01,8,498.1728
1991-06-01,9,-353.7541
1992-05-17,0,4629.845
1992-05-17,1,3819.7769
1992-05-17,2,2552.3699
1992-05-17,3,562.6755
1992-05-17,4,-2918.2058
1992-05-17,5,2936.9973
1992-05-17,6,171.90657
1992-05-17,7,1601.391
1992-05-17,8,466.63345
1992-05-17,9,-742.1651
1992-05-18,0,6276.0586
1992-05-18,1,-2144.0852
1992-05-18,2,-691.45416
1992-05-18,3,3412.8516
1992-05-18,4,-1976.876
1992-05-18,5,-397.49237
1992-05-18,6,512.17834
1992-05-18,7,-247.30579
1992-05-18,8,-957.2741
1992-05-18,9,916.5238
1992-05-19,0,7350.9307
1992-05-19,1,1351.2657
1992-05-19,2,-2950.6628
1992-05-19,3,1903.3525
1992-05-19,4,1347.2905
1992-05-19,5,2130.4976
1992-05-19,6,-779.5858
1992-05-19,7,-488.46378
1992-05-19,8,-1786.3645
1992-05-19,9,-715.4751
1992-05-20,0,6102.411
1992-05-20,1,4204.668
1992-05-20,2,-2180.1963
1992-05-20,3,2984.427
1992-05-20,4,-569.4932
1992-05-20,5,2315.3635
1992-05-20,6,548.8666
1992-05-20,7,-456.4041
1992-05-20,8,117.54005
1992-05-20,9,-2.281821
1992-05-21,0,6034.9873
1992-05-21,1,4642.276
1992-05-21,2,-840.77625
1992-05-21,3,2062.7173
1992-05-21,4,1728.9176
1992-05-21,5,1276.8335
1992-05-21,6,2462.5176
1992-05-21,7,-84.43462
1992-05-21,8,229.73912
1992-05-21,9,-58.7586
1992-05-22,0,6615.9863
1992-05-22,1,776.93866
1992-05-22,2,1744.6666
1992-05-22,3,-31.761436
1992-05-22,4,1709.6287
1992-05-22,5,435.98358
1992-05-22,6,1757.5367
1992-05-22,7,2765.5088
1992-05-22,8,1055.316
1992-05-22,9,-118.65475
1992-05-23,0,6018.9185
1992-05-23,1,-5230.2686
1992-05-23,2,2790.6853
1992-05-23,3,591.21063
1992-05-23,4,-512.2527
1992-05-23,5,713.7932
1992-05-23,6,687.8295
1992-05-23,7,2112.3418
1992-05-23,8,1992.9319
1992-05-23,9,785.8269
1992-05-24,0,5851.4126
1992-05-24,1,-7533.057
1992-05-24,2,-2482.7502
1992-05-24,3,-1441.4623
1992-05-24,4,1083.3682
1992-05-24,5,-1146.8715
1992-05-24,6,-155.86337
1992-05-24,7,812.1205
1992-05-24,8,602.6627
1992-05-24,9,-269.47574
1992-05-25,0,4181.525
1992-05-25,1,-4408.798
1992-05-25,2,-3590.3638
1992-05-25,3,-2864.3203
1992-05-25,4,1532.9232
1992-05-25,5,1223.0035
1992-05-25,6,-1746.1794
1992-05-25,7,2094.1675
1992-05-25,8,1554.5991
1992-05-25,9,-563.24915
1992-05-26,0,3191.8877
1992-05-26,1,-3291.2605
1992-05-26,2,-1867.0709
1992-05-26,3,-2492.754
1992-05-26,4,-645.4226
1992-05-26,5,1074.5013
1992-05-26,6,-340.60364
1992-05-26,7,-452.534
1992-05-26,8,1102.1464
1992-05-26,9,299.716
1992-05-27,0,1703.9622
1992-05-27,1,-2310.049
1992-05-27,2,-1917.7572
1992-05-27,3,-748.28436
1992-05-27,4,1665.65
1992-05-27,5,555.5909
1992-05-27,6,1242.5098
1992-05-27,7,-1353.5865
1992-05-27,8,499.86313
1992-05-27,9,-173.5765
1992-05-28,0,561.98254
